51.750,22.050,45.150,-5.547,-2.811,7.791,1.804,-1.031,-1.415
50.550,22.500,47.100,-4.597,-2.600,8.152,0.770,0.217,-1.449
50.550,22.500,47.100,-4.290,-2.344,8.183,0.817,-0.331,-1.334
51.900,19.950,45.450,-4.295,-2.215,8.418,0.025,0.380,-1.092
49.800,13.050,45.150,-4.587,-2.516,8.624,-0.028,0.558,-1.009
51.000,12.600,45.150,-4.310,-2.677,8.071,0.257,0.179,-1.092
51.150,11.250,44.700,-4.583,-2.672,9.230,-0.038,1.569,-1.268
53.250,4.500,37.350,-4.937,-3.500,6.914,0.791,1.940,-1.693
54.600,-2.250,31.200,-5.899,-3.663,6.541,0.726,2.053,-1.618
54.600,-2.250,31.200,-7.274,-4.142,5.746,0.761,1.783,-1.418
52.350,-9.300,24.150,-7.468,-4.391,5.248,1.101,1.897,-1.462
50.250,-13.800,21.000,-7.671,-5.085,4.487,1.689,2.457,-1.105
50.250,-13.800,21.000,-7.276,-5.195,3.610,2.148,2.154,-1.261
46.650,-16.800,22.350,-7.951,-5.258,2.856,2.470,1.702,-0.882
44.100,-16.500,25.800,-7.764,-5.399,2.626,2.266,1.573,-1.124
43.650,-18.000,26.400,-8.377,-5.200,2.478,2.261,1.344,-0.924
42.000,-18.300,28.650,-7.494,-5.337,2.294,2.240,1.340,-1.010
40.950,-16.350,37.950,-8.100,-5.655,1.930,2.267,0.987,-0.802
43.950,-12.900,38.700,-7.846,-5.986,1.858,1.707,2.097,-1.154
43.950,-12.900,38.700,-7.314,-6.345,1.027,1.432,2.573,-0.777
47.700,-12.000,33.900,-11.090,-8.248,-0.201,0.436,4.366,-0.762
53.850,-12.900,19.650,-7.788,-6.287,-2.509,1.459,3.892,0.332
53.850,-12.900,19.650,-6.926,-7.429,-3.464,3.131,1.711,0.202
57.300,-9.750,18.150,-6.572,-7.767,-3.033,3.289,2.419,0.666
61.500,-5.400,17.100,-6.764,-7.128,-2.227,2.851,2.374,1.087
61.500,-5.400,17.100,-6.898,-7.331,-2.057,2.841,1.461,0.836
66.300,1.500,13.350,-7.242,-7.829,-0.613,2.604,1.453,0.643
66.150,5.250,9.750,-6.448,-6.981,-0.084,2.568,1.783,0.140
66.150,5.250,9.750,-7.168,-7.142,-0.508,2.235,1.733,-0.088
66.750,2.700,5.550,-6.797,-7.283,-0.172,2.123,1.701,-0.038
60.900,-0.450,-3.150,-7.183,-7.063,-0.354,1.852,1.415,-0.228
61.500,-3.450,-1.800,-7.721,-7.070,-1.269,0.576,0.862,-0.507
60.900,-4.800,-3.450,-7.104,-7.764,-1.470,-1.060,-0.228,-0.386
58.950,-4.800,-5.400,-5.725,-7.690,-0.852,-2.256,-0.589,-0.444
61.500,0.000,-6.600,-6.390,-7.774,-1.188,-1.578,-1.217,0.035
61.500,0.000,-6.600,-6.005,-7.168,-0.529,-0.860,-1.936,0.384
64.800,3.450,2.550,-6.840,-7.712,-0.634,-0.731,-1.401,-0.071
66.600,3.600,9.750,-7.245,-7.623,0.038,-0.355,-1.314,0.073
66.600,3.600,9.750,-6.730,-6.783,0.208,-0.783,-0.814,0.229
64.500,4.200,14.100,-7.089,-6.598,-0.390,-1.190,-0.914,0.132
